lp_mean,lp_std,lp_min,lp_max,lp_median,lp_q10,lp_q90,lp_skew,lp_kurtosis,ent_mean,ent_std,ent_min,ent_max,ent_median,ent_skew,rank_mean,rank_std,rank_median,rank_q90,rank_top1_frac,rank_top5_frac,rank_top10_frac,rank_top100_frac,top1p_mean,top1p_std,top5p_mean,top5p_std,lp_diff_mean,lp_diff_std,seq_length
-3.8424325,3.3133583,-15.75,-0.014160156,-3.0859375,-8.79375,-0.44824225,-1.0733352899551392,0.5696821212768555,3.2195194,1.5010277,0.12792969,6.90625,3.203125,0.18462134897708893,308.5613,1929.5277,3.0,252.09964,0.33490566037735847,0.5754716981132075,0.6650943396226415,0.8443396226415094,0.3704523,0.2265539,0.6441443,0.22604497,3.6855838,4.7900167,212
-2.8159387,2.8546321,-15.25,-0.0005645752,-1.8164062,-6.646875,-0.16337892,-1.5403506755828857,2.3201422691345215,2.5478132,1.3450879,0.006713867,7.6875,2.5,0.31663498282432556,81.03099,516.3801,1.0,55.399963,0.4194214876033058,0.6694214876033058,0.7747933884297521,0.9297520661157025,0.44169933,0.2589804,0.7268046,0.20419429,2.910568,3.971108,484
-2.3206599,2.4573421,-16.75,-7.009506e-05,-1.4921875,-5.53125,-0.049804688,-1.7753194570541382,4.135852813720703,2.1254668,1.2959474,0.0010147095,7.4375,2.0625,0.33798617124557495,65.54794,856.0835,1.0,20.0,0.48140900195694714,0.7632093933463796,0.8454011741682974,0.9647749510763209,0.49655718,0.2737938,0.78376687,0.19466615,2.3831697,3.31669,511
-2.4640906,2.6807132,-16.125,-0.00039291382,-1.6875,-6.28125,-0.046142578,-1.5364184379577637,2.599287509918213,2.244964,1.4360659,0.0046691895,7.28125,2.15625,0.36438584327697754,72.19178,723.5631,1.0,35.0,0.4774951076320939,0.7338551859099804,0.8101761252446184,0.9432485322896281,0.50376695,0.28881514,0.75645083,0.2174767,2.7459779,3.8886933,511
-2.263369,2.1953952,-9.125,-0.00018787384,-1.859375,-5.6125,-0.023535198,-1.1148784160614014,0.6425385475158691,2.3517208,1.5130278,0.0023498535,6.6875,2.46875,0.26492130756378174,12.876923,68.48226,1.0,22.199982,0.4564102564102564,0.7589743589743589,0.8615384615384616,0.9846153846153847,0.48602954,0.2995974,0.7449594,0.21816249,2.4393005,3.2256317,195
-3.4899938,3.1354644,-14.25,-0.0047912598,-2.734375,-7.9375,-0.26171875,-1.1798216104507446,0.9766793251037598,3.038011,1.4650838,0.04736328,6.96875,2.953125,0.17287799715995789,186.91286,1057.7955,2.0,154.0,0.3651452282157676,0.5767634854771784,0.6929460580912863,0.8713692946058091,0.38292798,0.24605529,0.66539973,0.21677002,3.1862123,4.292819,241
-3.1490643,2.7076747,-12.875,-0.0039367676,-2.546875,-6.75625,-0.26757836,-1.1861175298690796,1.3515205383300781,2.8751926,1.3599347,0.03881836,7.15625,2.9609375,0.20450632274150848,70.98026,337.21127,2.0,52.0,0.3684210526315789,0.625,0.7171052631578947,0.9276315789473685,0.40042275,0.2442053,0.68121016,0.20793594,2.7273443,3.5792952,152
-1.986948,2.0499043,-10.625,-4.053116e-05,-1.3671875,-5.25,-0.017333984,-1.1862210035324097,0.9252774715423584,2.2631574,1.5491469,0.00060653687,7.71875,2.203125,0.3172782063484192,11.941292,104.02895,0.0,19.0,0.5225048923679061,0.8023483365949119,0.8493150684931506,0.9863013698630136,0.5128119,0.30434284,0.7578584,0.21969248,1.9252896,2.650307,511
-2.5970705,2.7561328,-14.25,-0.0006866455,-1.7109375,-6.5,-0.114746094,-1.5111358165740967,2.086423873901367,2.41331,1.3610301,0.007751465,7.75,2.46875,0.21979688107967377,50.475536,276.42288,1.0,46.0,0.4637964774951076,0.7181996086105675,0.7964774951076321,0.9295499021526419,0.46842417,0.2716125,0.7369349,0.20650503,2.9739113,4.031549,511
-4.611023,3.206881,-13.125,-0.43554688,-4.1015625,-9.575,-1.1984375,-0.8690398335456848,0.030900955200195312,3.7270508,1.1570151,1.796875,7.5625,3.5859375,1.0349551439285278,370.15625,1238.3511,9.5,189.2,0.1875,0.4375,0.5,0.8125,0.2900467,0.13974185,0.5735321,0.19551629,3.2873614,4.4183517,32
-2.3599086,2.2372072,-9.375,-0.003768921,-2.015625,-5.753125,-0.19023441,-1.1805020570755005,0.9506127834320068,2.612622,1.5940073,0.036132812,6.6875,2.3984375,0.7285842299461365,24.7,107.695915,1.5,25.099968,0.475,0.725,0.825,0.95,0.4360962,0.25660953,0.7293701,0.2277947,2.1458404,2.9546103,40
-2.190127,2.2608092,-14.3125,-2.7418137e-05,-1.5703125,-5.34375,-0.021240234,-1.5784571170806885,3.415858268737793,2.1819572,1.3789283,0.00046730042,6.25,2.21875,0.1043701097369194,21.651663,227.94876,1.0,17.0,0.49510763209393344,0.7632093933463796,0.8532289628180039,0.9765166340508806,0.5076778,0.29000065,0.76887,0.19652985,2.0935216,3.0633898,511
-2.363454,2.14999,-15.625,-7.6293945e-05,-1.8203125,-5.375,-0.091796875,-1.2657537460327148,2.5899715423583984,2.5036721,1.4599348,0.0009994507,7.15625,2.4375,0.21433664858341217,34.94325,516.0296,1.0,24.0,0.44422700587084146,0.7201565557729941,0.8180039138943248,0.9823874755381604,0.45378813,0.2724018,0.72608376,0.22428073,2.2021403,2.9461498,511
-2.6408648,2.1868997,-9.875,-0.00020885468,-2.296875,-5.31875,-0.14824219,-0.8267284631729126,0.2055530548095703,2.566437,1.466354,0.002670288,7.71875,2.421875,0.5446598529815674,17.504,64.10549,1.0,22.0,0.4,0.672,0.792,0.96,0.45004296,0.2594562,0.72460157,0.21521947,2.3377306,3.0023215,125
